filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,13.00022558,2.0369E-13,0.000199588,-3.62968E-05,-7.73721E-05,0.000163291,0.000201817,-3.74216E-05,-7.82464E-05,0.000164396,0.000111792,-2.40179E-05,-3.5064E-05,8.77744E-05,0.000112817,-2.48472E-05,-3.55623E-05,8.79701E-05,0.000282707,9.03224E-06,-8.26943E-05,0.000291739,0.000359613,8.65415E-05,-0.000120105,0.000446154,7.38062E-05,-0.002126938,-0.002053132,0.579187329,0.001943302,3.23218E-05,0.000217953,0.00715642,,-131.288,9.490670076,9.379578466,8.727460423,7.71496893,11.54133283,11.24065449,10.16337891,9.168153889,-0.262498822,-0.265285528,-0.446158252,-0.450667952,-0.552694747,-0.173913943
3.001907946,13.96653194,-6.72281E-13,0.063738124,-0.053241986,0.050745776,0.010496139,0.06353999,-0.053041329,0.05070045,0.010498661,0.168547922,-0.070247997,0.033023593,0.098299925,0.168349684,-0.070155963,0.033059659,0.09819372,0.342557,0.004186987,-0.057906346,0.346743987,0.074579643,-0.045968264,0.060501547,0.02861138,1.968922741,-0.504584004,1.464338737,0.581736717,0.004893447,0.002239029,-0.002775282,-0.007510786,,-128.288,9.533080921,9.35705667,8.74199123,7.604833666,11.58013024,11.27689733,10.20678362,9.152489069,-0.145754596,-0.148943447,-0.207498143,-0.21229997,-0.214598409,-0.053639107
5.999811367,14.93278761,-5.07431E-13,0.132103493,-0.145262953,0.091588266,-0.01315946,0.131539344,-0.144688267,0.091415069,-0.013148924,0.315340637,-0.152328461,0.042006723,0.163012176,0.314676821,-0.151801321,0.041902933,0.1628755,0.523561999,-0.08265658,-0.059590036,0.440905419,0.168158788,-0.088974748,0.068884544,0.07918404,4.160454668,-1.674666003,2.485788665,0.585356609,0.004057496,0.000351916,0.005357243,0.000309309,,-125.288,9.526511716,9.37504617,8.727485708,7.586723401,11.55010849,11.29980839,10.20733175,9.174177799,0.014631739,0.010702844,0.021375035,0.015672524,0.053250158,0.082946521
8.998973401,15.90008842,1.17973E-12,0.147512687,-0.225810389,0.114044936,-0.078297703,0.146759478,-0.225165471,0.113925752,-0.078405992,0.395904845,-0.197483396,0.015375098,0.198421448,0.395316307,-0.196678719,0.015090951,0.198637588,0.513075002,-0.195208563,-0.028671294,0.317866439,0.180273391,-0.133892597,0.058880153,0.046380794,5.358721752,-2.659587085,2.699134667,0.587821532,-0.000207781,-0.00457339,0.013775851,0.019559128,,-122.288,9.50000398,9.437694772,8.708535429,7.690500775,11.48846754,11.32574247,10.19379966,9.264821976,0.11058837,0.106400182,0.147094179,0.141189409,0.155315144,0.139978974
12.00000117,16.86760074,1.17421E-12,0.074679406,-0.221661157,0.11000022,-0.146981751,0.074179252,-0.221564979,0.110186917,-0.147385727,0.370550175,-0.163619543,-0.027468349,0.206930632,0.370952557,-0.163225989,-0.027775556,0.207726568,0.391540154,-0.211635887,-0.019430349,0.179904266,0.036070181,-0.170083212,0.083975383,-0.134013031,4.422205564,-2.403548618,2.018656946,0.58670883,-0.000944932,-0.004355625,0.004315263,0.006207944,,-119.288,9.498317717,9.498318796,8.723994497,7.823093444,11.47320695,11.35947523,10.20579512,9.363953168,0.033605857,0.030219464,0.087875657,0.083372929,0.05020762,0.031966379
15.00054275,17.83445365,-2.01869E-12,-0.02595033,-0.146220754,0.07932065,-0.172171084,-0.026157733,-0.146775716,0.079644525,-0.172933448,0.255830395,-0.089294201,-0.051099912,0.166536194,0.257034775,-0.089625048,-0.051368329,0.167409728,0.246948387,-0.128997112,-0.039342683,0.117951275,-0.15385713,-0.164209361,0.115671778,-0.318066491,2.210130184,-1.3936772,0.816452984,0.583438785,0.00562846,0.003895076,-0.010918963,-0.032704713,,-116.288,9.495989511,9.505749884,8.768567806,7.843940793,11.49037236,11.37089659,10.22897291,9.345588387,-0.142464282,-0.144906784,-0.101169465,-0.104145794,-0.177022922,-0.163834783
18.00005147,18.8011866,-2.58803E-12,-0.077617429,-0.077332496,0.039571532,-0.154949924,-0.077944352,-0.078119897,0.039709313,-0.156064249,0.127862102,-0.041433876,-0.047086092,0.086428226,0.128920955,-0.042135397,-0.04742985,0.086785558,0.129518185,-0.043309433,-0.061986495,0.086208752,-0.218103787,-0.105595492,0.08468381,-0.323699279,0.626515975,-0.806996136,-0.180480161,0.581293711,0.008160858,0.005925317,0.005081249,-0.013100381,,-113.288,9.460513739,9.469532657,8.807103988,7.73810367,11.46974345,11.34476346,10.23607573,9.194122977,-0.263019639,-0.265349222,-0.276998083,-0.279749265,-0.380140803,-0.286695309
20.99971806,19.76835011,3.34917E-12,-0.073150799,-0.052805996,0.01074834,-0.125956795,-0.073665701,-0.053593325,0.010845821,-0.127259026,0.060306436,-0.031602241,-0.040146608,0.028704195,0.061178622,-0.032285898,-0.040551196,0.028892724,0.06470983,-0.009223999,-0.074796016,0.05548583,-0.148698969,-0.040039001,0.001394125,-0.18873797,0.325904855,-0.813374827,-0.487469972,0.581100956,-0.003628226,-0.00812661,0.03898005,0.067457951,,-110.288,9.450482926,9.451665036,8.816747196,7.629579433,11.4368665,11.31639224,10.22383916,9.0411945,-0.283079509,-0.285597143,-0.354385385,-0.357341096,-0.479034592,-0.282846982
23.99994573,20.73547246,5.50437E-12,-0.046864991,-0.045385404,-0.010430988,-0.092250395,-0.046960985,-0.046149398,-0.010103117,-0.093110383,0.056943864,-0.028999361,-0.050148155,0.027944502,0.058284418,-0.029565106,-0.05040861,0.028719312,0.041165464,-0.001600207,-0.081944957,0.039565257,-0.110646368,-0.027855147,-0.036372148,-0.138501515,0.368996376,-0.865102595,-0.496106219,0.581283453,-0.010612994,-0.014176416,-0.010062926,0.019071364,,-107.288,9.5282234,9.492872315,8.790864474,7.610688782,11.48101399,11.33146088,10.18065498,8.989620317,-0.264214293,-0.266336354,-0.360350837,-0.362956093,-0.510202749,-0.256978235
27.00014382,21.70219719,-5.33671E-12,-0.030092585,-0.028860807,-0.038928189,-0.058953391,-0.029386025,-0.029293312,-0.038778058,-0.058679337,0.056422293,-0.019860454,-0.071865846,0.036561839,0.057783368,-0.020197713,-0.071990342,0.037585655,-0.0079932,0.009065614,-0.084795248,0.001072414,-0.247846561,-0.074957281,0.029498324,-0.322803842,-0.116812454,-0.889575335,-1.006387789,0.580940269,0.010965176,0.011856319,-0.225093936,-0.291112643,,-104.288,9.610281839,9.565237667,8.736566203,7.65664885,11.55713318,11.38180981,10.09088868,9.012380273,-0.263966484,-0.26561748,-0.370011315,-0.372824536,-0.570027235,-0.347076294
