filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,28.00022656,-7.86394E-09,-0.000221563,7.25563E-05,-1.46819E-05,-0.000149006,-0.000168689,7.71772E-05,-1.14105E-05,-9.15122E-05,-0.000267275,5.31827E-05,7.45333E-06,-0.000214093,-0.000203639,5.8726E-05,5.93816E-06,-0.000144913,-0.000420626,-5.99898E-05,0.000116994,-0.000480616,-0.000328903,2.26708E-05,3.9518E-06,-0.000306232,-0.001032092,0.001568559,0.000536468,0.510357002,0.736987473,0.970943457,1.105228983,3.456231383,,-38.214,7.783330337,7.236459988,7.507889061,6.78551138,10.25433923,8.670340998,9.380046843,8.99539531,0.865430286,0.866590711,1.042589737,1.042978708,1.710147582,2.087440037
3.001907946,28.96762083,9.25032E-09,-0.754481776,0.075410074,0.021891153,-0.679071702,-0.742577554,0.074032537,0.021556546,-0.668545017,-0.809845924,0.107676989,0.023536397,-0.702168935,-0.79672034,0.105971275,0.02293041,-0.690749064,-1.014509833,0.117652993,0.012023786,-0.89685684,-1.010072709,0.039918601,-0.024277077,-0.970154108,-4.088208558,1.519498606,-2.568709952,0.505522299,0.673801482,0.856133681,0.930616683,3.958992957,,-35.214,7.650135808,7.174790451,7.409666571,6.788837266,10.16410748,8.646832635,9.26775872,8.976987888,0.035832555,0.050226486,0.125387282,0.140549459,0.578345394,1.037800302
5.999811367,29.93398145,1.65573E-08,-1.081956541,0.095614725,0.005580726,-0.986341816,-1.068708519,0.094229586,0.005288144,-0.974478933,-1.231225755,0.122181367,0.046329059,-1.109044388,-1.216438689,0.120451594,0.045645925,-1.095987095,-1.478561802,0.162245001,-0.01180118,-1.316316801,-1.560460841,0.061177346,-0.043157389,-1.499283495,-5.581084343,1.55123764,-4.029846703,0.504275612,0.661108026,0.800005187,0.858986511,4.11985112,,-32.214,7.575154703,7.12994802,7.396648842,6.805949621,10.10597694,8.61480991,9.246015718,8.984579163,-0.311846861,-0.296101528,-0.310496927,-0.29364921,0.069701417,0.466153425
8.998973401,30.9008355,-1.44939E-08,-0.984010356,0.053805108,-0.012247487,-0.930205248,-0.975809349,0.053650214,-0.012295399,-0.922159135,-1.162881017,0.062664379,0.049650212,-1.100216638,-1.153605409,0.062265296,0.049307209,-1.091340113,-1.373713947,0.118227401,-0.03365195,-1.255486546,-1.555754477,0.053215725,-0.047484248,-1.502538751,-4.219305457,0.524456586,-3.694848871,0.506457214,0.6853447,0.822626951,0.844086695,3.608914405,,-29.214,7.598200936,7.106377679,7.435755027,6.780304209,10.12909116,8.573123496,9.285548366,8.959262598,-0.172091058,-0.162622986,-0.182635201,-0.172629632,0.218566871,0.478821409
12.00000117,31.86829591,-3.39562E-08,-0.761483485,-0.011230085,0.009731156,-0.77271357,-0.756259355,-0.010319977,0.009790898,-0.766579333,-0.837085142,0.015212451,0.020540117,-0.821872691,-0.831357332,0.015855984,0.020512558,-0.815501348,-1.096582878,0.040103245,-0.012356615,-1.056479633,-1.281811872,0.032350475,-0.041077247,-1.249461397,-1.685240233,-0.328593378,-2.013833611,0.509498297,0.699582627,0.887496328,0.806901002,2.73533548,,-26.214,7.680959386,7.104299457,7.458048067,6.655278108,10.1995201,8.538936799,9.316774362,8.820755307,0.115471005,0.120897199,0.190612602,0.196027757,0.573822096,0.773629265
15.00054275,32.83544867,2.12549E-08,-0.650137918,-0.057787781,0.032107157,-0.707925699,-0.647216011,-0.057015119,0.032082305,-0.70423113,-0.64543737,0.007134655,-0.011085342,-0.638302715,-0.642481212,0.007667517,-0.011021555,-0.634813694,-1.012494578,-0.002009257,0.015099032,-1.014503835,-1.150452615,0.029656663,-0.048388037,-1.120795952,0.206685978,-0.886898954,-0.680212977,0.511719335,0.68765619,0.929888731,0.792122834,2.575010277,,-23.214,7.725571566,7.124005803,7.472176705,6.482713144,10.20077531,8.532384714,9.341042277,8.603600935,0.273374268,0.276635685,0.39033817,0.393092344,0.700022898,0.907682333
18.00005147,33.80220233,6.81004E-08,-0.736817222,-0.072282195,-0.006139761,-0.809099417,-0.739059249,-0.072303854,-0.006362033,-0.811363102,-0.868335313,-0.010365115,0.005283313,-0.878700428,-0.87097984,-0.010435524,0.005253476,-0.881415364,-1.277257915,0.009691713,-0.003485337,-1.267566201,-1.450047908,0.042114704,-0.079480026,-1.407933204,0.492273903,-1.699105527,-1.206831623,0.512782014,0.671522992,0.911384901,0.871222426,3.713309144,,-20.214,7.701108057,7.146619206,7.508363965,6.388753521,10.12839173,8.544652539,9.382977781,8.462314612,0.201189378,0.200081182,0.184939997,0.182696757,0.423558591,0.595629
20.99971806,34.76917168,-2.78458E-08,-1.021700034,-0.067803728,-0.085606871,-1.089503762,-1.025512651,-0.067760385,-0.085947281,-1.093273036,-1.43752582,-0.065526289,0.070429295,-1.503052109,-1.441451088,-0.065469801,0.070145766,-1.506920889,-1.864877825,0.03419176,-0.037681394,-1.830686064,-2.181155422,0.025256463,-0.098888622,-2.155898959,-0.536646887,-2.567382438,-3.104029324,0.512756889,0.677867294,0.850138326,0.984666848,5.183079501,,-17.214,7.681578686,7.139379267,7.528180317,6.429948167,10.13675996,8.55292715,9.414071932,8.509107926,-0.088171901,-0.090915689,-0.329089336,-0.332740214,-0.188561366,-0.118620274
23.99994573,35.736432,-1.33894E-07,-1.35803193,-0.072977995,-0.13341884,-1.431009925,-1.353510852,-0.07158787,-0.133483282,-1.425098722,-1.954845543,-0.124592548,0.12186667,-2.079438092,-1.948708834,-0.123401309,0.121246208,-2.072110143,-2.526921628,0.021544746,-0.018336801,-2.505376882,-3.003958691,-0.043412665,-0.065771609,-3.047371356,-1.230282077,-3.00266771,-4.232949787,0.512624561,0.710718738,0.808077217,1.033119285,5.477704168,,-14.214,7.71713965,7.113308891,7.487907068,6.536199054,10.27871156,8.56761137,9.407341118,8.685723444,-0.419329529,-0.415086405,-0.7873428,-0.782066451,-0.837958156,-0.872754414
27.00014382,36.70352237,2.8368E-08,-1.507915957,-0.115631009,-0.122596445,-1.623546966,-1.494002807,-0.113118334,-0.122162584,-1.607121141,-2.069275388,-0.153593877,0.106880607,-2.222869265,-2.051917115,-0.151436945,0.106080332,-2.20335406,-2.893226437,-0.039437093,0.047036312,-2.93266353,-3.48420794,-0.12421716,0.004443399,-3.6084251,-0.092330811,-3.406880231,-3.499211042,0.514047293,0.739700359,0.839988283,1.040135924,4.480789331,,-11.214,7.750335256,7.130719181,7.435084571,6.602206844,10.36381306,8.609747952,9.40307338,8.826680229,-0.526560543,-0.514047896,-0.872771316,-0.857239097,-1.143281125,-1.272199169
