filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,160.0002258,-4.25528E-10,9.73219E-05,2.91997E-05,5.12347E-05,0.000126522,0.000102259,2.57534E-05,5.22481E-05,0.000128012,0.000307453,3.40539E-05,-5.54847E-05,0.000341507,0.000311314,3.12689E-05,-5.43275E-05,0.000342583,0.000172714,-4.51571E-05,2.63962E-05,0.000127557,0.00023724,4.15831E-05,-5.87597E-05,0.000278823,0.002513874,0.001563385,0.004077258,0.549036705,0.816041567,0.601993121,0.750093486,0.459104695,,-66.137,7.446366076,0,6.794178476,0,14.5936629,-1.64584211,8.287403079,0.698433449,-0.857160752,-0.870012235,-0.838382594,-0.852230314,-0.965981697,-0.547603078
3.001907946,160.9669968,-5.30847E-10,0.248664429,0.067837933,-0.085319769,0.316502362,0.25018184,0.068665299,-0.086593096,0.318847139,0.095700451,-0.012846081,-0.012638624,0.08285437,0.095472081,-0.013134349,-0.012619984,0.082337731,0.313150478,0.109432886,-0.159357251,0.422583365,-0.053386744,0.00120044,0.02860339,-0.052186305,2.165536425,0.095519283,2.261055708,0.550294817,0.819788261,0.680165887,0.682072324,0.473187616,,-63.137,6.950136371,0,6.834174064,0,13.52691767,-0.575452473,8.289587891,0.799063685,-0.676402378,-0.688572199,-0.730109461,-0.743903929,-0.762481976,-0.602385919
5.999811367,161.9333028,7.08653E-10,0.262080627,0.061394441,-0.06505675,0.323475068,0.263122111,0.062148144,-0.066201884,0.325270255,0.030082662,0.007782325,0.007479458,0.037864986,0.029999945,0.007764538,0.007246429,0.037764483,0.368295847,0.175895649,-0.208764938,0.544191497,-0.136483361,0.038887402,0.041601226,-0.097595958,3.70783168,-0.199115,3.50871668,0.551485073,0.838233496,0.680749873,0.60091284,0.47110761,,-60.137,7.101458106,0,6.815895606,0,13.83843862,-5.492009171,8.275356907,0.872451769,-0.656542688,-0.669114772,-0.816355656,-0.830274952,-0.77379937,-0.723169498
8.998973401,162.9004391,1.13298E-09,0.059279411,0.020254385,-0.020360301,0.079533796,0.058835834,0.020358338,-0.020452789,0.079194172,-0.173133127,0.05350453,0.029351255,-0.119628597,-0.173021407,0.053978858,0.028920139,-0.119042549,0.163039692,0.192606814,-0.161038554,0.355646506,-0.210032911,0.096235982,0.027382843,-0.113796928,2.030669955,-1.086617525,0.94405243,0.551251485,0.835317033,0.620242655,0.476678428,0.449668776,,-57.137,7.89518217,0,6.779418703,0,15.54673237,-10.25948065,8.284513971,0.824859783,-0.818203848,-0.831611244,-1.065293649,-1.079510623,-0.99576669,-0.854067628
12.00000117,163.8679496,-1.13496E-09,-0.138120382,0.028450864,-0.086787261,-0.109669518,-0.139260208,0.028276105,-0.086477553,-0.110984103,-0.351481122,0.082719459,0.010937652,-0.268761662,-0.351930866,0.083182878,0.010774419,-0.268747988,-0.059006678,0.188830603,-0.122458695,0.129823925,-0.241354729,0.118256367,0.00614034,-0.123098362,-3.670690756,-2.306289084,-5.97697984,0.548928668,0.782016834,0.577778482,0.361255957,0.42652394,,-54.137,8.662095669,0,6.792729477,0,17.22899686,-8.380755042,8.342133418,0.614393481,-1.02380012,-1.037625053,-1.272856574,-1.287624102,-1.21403685,-0.90740983
15.00054275,164.8349022,-2.34954E-09,-0.185536091,0.083759582,-0.227227629,-0.101776509,-0.186628525,0.083893121,-0.227631779,-0.102735404,-0.393845443,0.070482363,-0.028368438,-0.32336308,-0.395480161,0.07055711,-0.028163437,-0.324923051,-0.087564884,0.188061204,-0.150386774,0.10049632,-0.281442195,0.075141858,0.026214527,-0.206300336,-9.4825665,-3.149064735,-12.63163124,0.546267401,0.716169935,0.591732947,0.384796713,0.430490247,,-51.137,8.814770516,0,6.832560779,0,17.57598127,-5.750873818,8.386095094,0.384670968,-1.126524547,-1.140610387,-1.302983799,-1.31854763,-1.241825657,-0.904382788
18.00005147,165.8016106,1.72056E-09,-0.150838034,0.11214326,-0.277844254,-0.038694774,-0.151639354,0.112623072,-0.278965653,-0.039016282,-0.322982383,0.032687495,-0.037440237,-0.290294888,-0.324824212,0.032911459,-0.037539799,-0.291912754,0.033873821,0.17520427,-0.18556878,0.20907809,-0.37473924,-0.005876867,0.101570521,-0.380616107,-10.92319396,-2.966273987,-13.88946795,0.545412626,0.692148511,0.629893828,0.558479019,0.474891399,,-48.137,8.450762191,0,6.819283419,0,16.75451273,-7.139506175,8.343367839,0.333654607,-1.120210169,-1.134351166,-1.194325871,-1.21024603,-1.107530018,-0.916661108
20.99971806,166.7687395,4.75745E-09,-0.144708838,0.083688521,-0.178623588,-0.061020316,-0.144448666,0.08421943,-0.179513542,-0.060229236,-0.220214971,-0.005694771,-0.001401475,-0.225909742,-0.220448361,-0.004675375,-0.00228358,-0.225123736,0.126100884,0.125762482,-0.149599346,0.251863366,-0.437689991,-0.069333548,0.171620213,-0.507023539,-7.935481422,-1.730157428,-9.66563885,0.546387285,0.709263297,0.655361492,0.698552636,0.53896356,,-45.137,8.012791736,0,6.752411984,0,15.74699426,-2.863353386,8.250709052,0.460285814,-1.085626233,-1.098756837,-1.053176193,-1.068283345,-0.965861166,-0.916155178
23.99994573,167.7360317,-2.39121E-09,-0.137538564,0.043560486,-0.037000796,-0.093978079,-0.135692881,0.044087773,-0.0372943,-0.091605109,-0.146676147,-0.0390742,0.056938268,-0.185750347,-0.145584131,-0.037791114,0.056002602,-0.183375245,0.140598123,0.061850679,-0.068154127,0.202448802,-0.346426569,-0.077228904,0.161530974,-0.423655473,-3.580118402,-0.117698218,-3.697816619,0.547879815,0.729735449,0.672602409,0.650971474,0.579082527,,-42.137,7.693536393,0,6.721471984,0,15.02542738,9.647938171,8.218872621,0.579636002,-1.038327924,-1.049869394,-0.94625794,-0.960303375,-0.887452124,-0.816996399
27.00014382,168.7029857,-9.43471E-09,-0.048884821,0.036920821,0.030532737,-0.011964,-0.046649917,0.037619671,0.030165746,-0.009030247,-0.123314372,-0.060717851,0.109931319,-0.184032223,-0.123645529,-0.060348289,0.110129228,-0.183993818,0.187945704,0.043743423,-0.041392797,0.231689126,-0.138857035,-0.033600917,0.081294065,-0.172457952,-0.124325005,1.033593521,0.909268516,0.549151935,0.734086083,0.694620637,0.493012495,0.564867181,,-39.137,7.501989096,0,6.771210467,0,14.61806697,5.858073472,8.281022231,0.595357315,-0.943034516,-0.954358328,-0.901252514,-0.915807598,-0.821997288,-0.653054853
