filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,126.0002268,4.14192E-07,0.00074959,-0.000641294,-0.000168738,0.000108296,0.000661437,-0.000567976,-0.000155016,9.34618E-05,0.00088311,-0.00060647,-0.000116291,0.00027664,0.000779946,-0.000536309,-0.000105914,0.000243636,0.000958601,-0.000541548,-4.58612E-05,0.000417054,0.001201015,-0.000245889,-0.000133827,0.000955126,0.000636196,-0.010578181,-0.009941986,0.471822018,1.202956107,1.111811026,0.409973665,0.700672384,,2.115,6.389131104,4.798007176,7.753088064,7.195812585,6.400168176,4.324757315,4.319908019,8.706118045,-0.05228918,-0.065420825,0.200877008,0.16783794,0.109532737,0.213099098
3.001907946,126.9682996,9.50765E-07,-0.063774011,0.076724011,0.142778076,0.012949999,-0.058792347,0.069453125,0.136235181,0.010660778,-0.041834063,0.074844626,0.088339647,0.033010564,-0.037086476,0.06701812,0.08458454,0.029931643,0.111441073,0.05731608,-0.012697226,0.168757153,-0.179449719,-0.043604141,0.08364596,-0.22305386,2.452074542,3.415325768,5.86740031,0.47100371,1.186946899,1.103646634,0.376322582,0.621826221,,5.115,6.577496621,4.939473803,7.565053626,7.208730677,7.027642999,4.879946212,5.213203547,8.750708539,-0.194178085,-0.194895711,0.082708739,0.062417089,0.162157581,0.075806616
5.999811367,127.9347153,-6.10958E-07,-0.254591552,0.211819889,0.247368148,-0.042771663,-0.236020122,0.195223222,0.232582465,-0.0407969,-0.27660123,0.185466899,0.176989678,-0.091134331,-0.255301333,0.170167971,0.166369816,-0.085133362,-0.116102522,0.157405566,0.013768047,0.041303045,-0.559236839,-0.022373325,0.137600126,-0.581610164,3.888905761,6.885511895,10.77441766,0.468529605,1.129042135,1.07032439,0.344904114,0.570319215,,8.115,6.614430073,5.184116678,7.344463195,7.237184989,7.748536626,5.763243062,6.778211769,8.669904872,-0.520091504,-0.497893581,-0.2626807,-0.258947619,-0.1654755,-0.32521132
8.998973401,128.9010538,-1.90967E-06,-0.372687336,0.261898303,0.254655645,-0.110789033,-0.34596537,0.243144618,0.236540296,-0.102820752,-0.486781698,0.208044266,0.219733637,-0.278737433,-0.452279004,0.193040193,0.204237152,-0.259238812,-0.424430907,0.187779309,0.058624609,-0.236651599,-0.827107557,-0.002060038,0.151018143,-0.829167595,4.027685845,7.6231888,11.65087465,0.467787938,1.056538718,1.047470902,0.354144214,0.555434516,,11.115,6.453694199,5.379812052,7.197190968,7.2224881,8.200805127,6.537850062,8.372159442,8.456231251,-0.688265702,-0.655760227,-0.495438536,-0.478797513,-0.504177629,-0.613395326
12.00000117,129.8681633,8.09095E-07,-0.258824946,0.167356553,0.206207966,-0.091468394,-0.239433501,0.154907359,0.190672031,-0.084526142,-0.450083134,0.108245514,0.211957418,-0.341837619,-0.418363355,0.10006773,0.196633473,-0.318295626,-0.454009179,0.107160391,0.080602047,-0.346848788,-0.714864605,-0.03271822,0.145721081,-0.747582826,4.082747914,5.492908611,9.575656525,0.470888997,1.033073887,1.083443459,0.411982667,0.572562435,,14.115,6.232949137,5.35573051,7.191206062,7.126640685,8.125523201,6.666550344,8.972842802,8.235288801,-0.479861562,-0.460991098,-0.35894122,-0.3519094,-0.453136982,-0.470494191
15.00054275,130.8356057,3.75977E-06,-0.160215531,0.157204792,0.245058857,-0.003010739,-0.145753352,0.142864993,0.227090797,-0.002888359,-0.390640224,0.095596177,0.235885697,-0.295044047,-0.360154093,0.085591273,0.219134649,-0.27456282,-0.390781225,0.09728841,0.087261988,-0.293492816,-0.570273984,-0.026448055,0.159264771,-0.596722038,5.364726612,5.696567445,11.06129406,0.472731756,1.085456152,1.122290067,0.452386477,0.613434953,,17.115,6.129489618,5.211537113,7.220981527,7.017081122,7.854025416,6.372117142,8.673502244,8.131163431,-0.371100386,-0.355268582,-0.286848972,-0.279223681,-0.380037047,-0.332173735
18.00005147,131.8027728,-8.47998E-07,-0.327642721,0.364802306,0.381100707,0.037159585,-0.300109633,0.334075643,0.353134568,0.03396601,-0.570313311,0.275167746,0.320263269,-0.295145565,-0.524436676,0.250766956,0.297040509,-0.273669719,-0.563699373,0.256807902,0.111389985,-0.306891471,-0.789868636,0.069927654,0.200974993,-0.719940982,6.863639473,10.27032517,17.13396464,0.468922477,1.182809548,1.023842925,0.424794351,0.660034685,,20.115,6.137586501,5.151901015,7.193399926,6.974582091,7.790931594,6.226779237,8.365960412,8.132844744,-0.74612509,-0.700835514,-0.646093628,-0.608681948,-0.712474688,-0.648144097
20.99971806,132.7695667,-7.267E-06,-0.525706081,0.50527637,0.418538441,-0.020429711,-0.485378436,0.46583009,0.387997822,-0.019548345,-0.740601593,0.391381606,0.347525043,-0.349219987,-0.683970188,0.360034337,0.322144364,-0.323935852,-0.763055883,0.362037391,0.137102051,-0.401018492,-1.092389113,0.129619562,0.233018364,-0.962769551,6.344479954,12.63008696,18.97456691,0.465036847,1.260577689,0.780734868,0.374782006,0.682799454,,23.115,6.153930903,5.19423544,7.166378836,6.989245059,7.899955459,6.332513444,8.461578535,8.147753847,-1.084662514,-1.017858764,-0.932595771,-0.87748284,-1.017060686,-1.010356482
23.99994573,133.7363704,2.84748E-07,-0.398657842,0.294757967,0.248298852,-0.103899876,-0.368519446,0.271866818,0.2309573,-0.096652629,-0.538387654,0.211865976,0.225463635,-0.326521678,-0.498192411,0.194855176,0.209377422,-0.303337235,-0.59063016,0.203359079,0.116489146,-0.387271081,-0.988844893,0.042239824,0.216824952,-0.946605069,3.93681043,7.287641818,11.22445225,0.468846548,1.266044914,0.616956159,0.372203065,0.668605151,,26.115,6.198865817,5.217747437,7.187914147,7.005771387,7.995330302,6.401916229,8.649437487,8.144181573,-0.747095872,-0.707036502,-0.550866202,-0.526525902,-0.685956652,-0.819432524
27.00014382,134.7035539,1.38E-05,-0.078848366,-0.049595568,0.043907843,-0.128443934,-0.069388291,-0.049113185,0.04101683,-0.118501476,-0.165200574,-0.065530581,0.066088061,-0.230731155,-0.148595614,-0.063796318,0.061040335,-0.212391931,-0.207079075,-0.039484726,0.054786276,-0.246563801,-0.630894233,-0.080767289,0.168899961,-0.711661523,2.347717063,-0.462780047,1.884937016,0.477233413,1.209001893,0.724179035,0.408410676,0.639964754,,29.115,6.327696899,5.183721174,7.18076059,7.001000687,8.075449576,6.327070422,8.618884347,8.150645037,-0.082932862,-0.086925344,0.099717435,0.081722388,-0.059561761,-0.33847475
