filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,30.00022606,-1.20801E-07,-3.00077E-05,-1.24209E-05,6.2336E-05,-4.24286E-05,-3.04668E-05,-1.42443E-05,6.20862E-05,-4.47111E-05,-9.43584E-05,-4.53516E-05,9.74281E-05,-0.00013971,-9.9809E-05,-4.76852E-05,9.87205E-05,-0.000147494,-6.07225E-05,-6.0604E-05,9.62232E-05,-0.000121326,0.000347798,2.45803E-05,-9.4357E-05,0.000372378,-0.000144233,0.000983914,0.000839681,0.608316427,0.971976296,0.879013293,1.039105836,3.74780443,,-13.401,7.3256665,6.596475144,7.820242824,7.0054489,8.955064117,8.468058066,8.361961191,7.498471848,-0.222010786,-0.219384281,-0.202602143,-0.198936172,-0.387513882,-0.211070901
3.001907946,30.9671456,1.10719E-07,0.150578089,-0.164600365,0.062063572,-0.014022276,0.152235789,-0.165840277,0.062591882,-0.013604488,0.158351591,-0.157010467,0.037207986,0.001341124,0.160039112,-0.158332553,0.037630024,0.001706559,0.319741375,-0.095403905,-0.041245574,0.224337471,0.174789055,-0.134756022,0.04734229,0.040033033,3.527242329,-2.108788773,1.418453555,0.612187597,0.934497808,0.904297694,0.970030491,4.126005051,,-10.401,7.378323842,6.721934252,7.863969319,6.873836835,8.956708968,8.581065264,8.416436311,7.367552112,0.093185255,0.098708008,0.112808922,0.119487618,0.027631517,0.098150958
5.999811367,31.93357023,2.48646E-07,0.183488348,-0.221313884,0.096920213,-0.037825537,0.18475693,-0.223326514,0.098038413,-0.038569584,0.168092919,-0.213824469,0.071156888,-0.04573155,0.169871663,-0.215819207,0.071823088,-0.045947544,0.465351878,-0.124835584,-0.070050116,0.340516294,0.3215876,-0.149779946,0.014215553,0.171807655,4.739111453,-2.572342555,2.166768898,0.613266828,0.906762702,0.912883138,0.92911716,4.056193481,,-7.401,7.383338044,6.809537514,7.901050748,6.785464317,8.932866715,8.688007905,8.464593866,7.286789843,0.182809033,0.188715386,0.179364252,0.186806822,0.202673699,0.259973427
8.998973401,32.90058791,-1.64317E-07,0.157011888,-0.186088851,0.093564878,-0.029076963,0.158272975,-0.188835709,0.094836398,-0.030562735,0.096595694,-0.176790748,0.082190944,-0.080195054,0.097590533,-0.179311632,0.083081681,-0.081721099,0.438191154,-0.109366838,-0.066880034,0.328824316,0.402651151,-0.075754749,-0.056455974,0.326896402,4.218117309,-1.951810732,2.266306577,0.612388595,0.907529729,0.921457003,0.917045417,3.78927509,,-4.401,7.403239084,6.841381674,7.938571864,6.814664465,8.953833639,8.75254523,8.506692659,7.327175311,0.121107539,0.127740626,0.070833305,0.078018117,0.16004423,0.267011781
12.00000117,33.86784504,-5.00243E-07,0.174682982,-0.154545067,0.067311705,0.020137916,0.178786756,-0.15773194,0.067833837,0.021054815,0.081995812,-0.131753394,0.062858257,-0.049757582,0.082920839,-0.134800493,0.064110872,-0.051879655,0.368244765,-0.105251979,-0.042744171,0.262992786,0.400584368,-0.025686128,-0.078388675,0.37489824,3.861726078,-1.877662154,1.984063924,0.612092461,0.950803847,0.946224208,0.933463071,3.855205096,,-1.401,7.456059315,6.83380248,7.948349798,6.964829268,9.01361498,8.749787715,8.513085671,7.481669648,0.10723485,0.117150638,0.01119607,0.018837284,0.085982981,0.214876378
15.00054275,34.83484068,2.20032E-07,0.211241171,-0.173884629,0.045064996,0.037356542,0.218174622,-0.175883486,0.044401189,0.042291136,0.115118234,-0.134669287,0.035430531,-0.019551053,0.11654337,-0.137109722,0.036868988,-0.020566353,0.352687206,-0.115620256,-0.050187264,0.23706695,0.356639977,-0.036826488,-0.061582126,0.319813489,4.035369396,-2.680580913,1.354788482,0.612882886,1.013304768,0.963598106,0.981096172,4.246945566,,1.599,7.430771469,6.82678863,7.882101164,7.107685895,8.968148094,8.71816011,8.447684884,7.616624832,0.1631326,0.17469005,0.047234386,0.054769044,0.080793699,0.182072347
18.00005147,35.80185093,9.86352E-07,0.195430499,-0.207939525,0.036735533,-0.012509026,0.201150681,-0.207549289,0.035525767,-0.006398608,0.116351622,-0.162273721,0.016877339,-0.045922099,0.117538928,-0.16287176,0.017950946,-0.045332833,0.400236432,-0.106920707,-0.119811364,0.293315725,0.334949462,-0.059955154,-0.075690585,0.274994308,3.937416053,-3.315937065,0.621478987,0.613368885,1.034357075,0.942895891,1.022973395,4.479078557,,4.599,7.304185144,6.830297749,7.781910982,7.135250463,8.804315685,8.703702267,8.359306754,7.630128784,0.181376825,0.189331911,0.076072207,0.08152664,0.119643376,0.183510497
20.99971806,36.7690041,-2.37168E-07,0.148245739,-0.208380248,0.03464951,-0.060134508,0.150023424,-0.207006477,0.033889078,-0.056983054,0.098613559,-0.164761209,-0.000276904,-0.066147649,0.098584449,-0.164227359,0.000150412,-0.065642909,0.476300645,-0.077766448,-0.208186837,0.398534197,0.338430342,-0.065042913,-0.116762175,0.273387429,3.464347663,-2.998655647,0.465692017,0.612788879,0.981398571,0.899534339,1.007765554,4.271552996,,7.599,7.243312526,6.786995134,7.758503953,7.102426531,8.736304646,8.660564016,8.343658517,7.587801802,0.134632788,0.137661843,0.060821632,0.06392776,0.16655333,0.192079136
23.99994573,37.73599281,-1.90912E-06,0.130542569,-0.177442485,0.036601801,-0.046899916,0.129502082,-0.176917858,0.036437631,-0.047415776,0.108533181,-0.137965957,-0.013493915,-0.029432776,0.107257537,-0.137654297,-0.013517873,-0.03039676,0.529571608,-0.063839235,-0.241112542,0.465732373,0.307099823,-0.075914735,-0.112726432,0.231185088,3.232044969,-2.0221696,1.209875369,0.611756147,0.905583484,0.878787863,0.961359781,3.789351278,,10.599,7.332022951,6.645128303,7.80571502,7.096968039,8.859917003,8.506770817,8.379200104,7.580990745,0.085991855,0.087051882,0.043946002,0.046027786,0.20589708,0.17162044
27.00014382,38.70286624,1.0203E-07,0.146671344,-0.158363575,0.045726397,-0.01169223,0.14426984,-0.157540609,0.045456983,-0.013270769,0.114974185,-0.12699614,-0.000200364,-0.012021955,0.113354921,-0.126047277,-0.000656572,-0.012692356,0.513957002,-0.086695974,-0.201208609,0.427261028,0.206224201,-0.113684187,-0.042323564,0.092540014,3.560779811,-1.341345567,2.219434244,0.611307401,0.884593769,0.89552069,0.965771473,3.361180846,,13.599,7.402067592,6.47465258,7.788795319,7.060118076,8.959338583,8.298572081,8.343781858,7.545775506,0.08304172,0.082442391,0.03941719,0.040518151,0.213139214,0.108514269
