filt_time,filt_cycle_number,filt_marker,filt_delc_var_det1_HbO2,filt_delc_var_det1_HHb,filt_delc_var_det1_ox-redCCO,filt_delc_var_det1_HbT,filt_delc_INvar_det1_HbO2,filt_delc_INvar_det1_HHb,filt_delc_INvar_det1_ox-redCCO,filt_delc_INvar_det1_HbT,filt_delc_var_det2_HbO2,filt_delc_var_det2_HHb,filt_delc_var_det2_ox-redCCO,filt_delc_var_det2_HbT,filt_delc_INvar_det2_HbO2,filt_delc_INvar_det2_HHb,filt_delc_INvar_det2_ox-redCCO,filt_delc_INvar_det2_HbT,filt_delc_INvar_det3_HbO2,filt_delc_INvar_det3_HHb,filt_delc_INvar_det3_ox-redCCO,filt_delc_INvar_det3_HbT,filt_delc_INvar_det4_HbO2,filt_delc_INvar_det4_HHb,filt_delc_INvar_det4_ox-redCCO,filt_delc_INvar_det4_HbT,filt_SRS kHbO2,filt_SRS kHHb,filt_SRS kHbT,filt_SRS TOI,filt_BP,filt_HR,filt_LD_Flux,filt_LD_Concentration,filt_grid,filt_aligned time,filt_DPF 690,filt_DPF 750,filt_DPF 790,filt_DPF 850,filt_Us 690,filt_Us 750,filt_Us 790,filt_Us 850,filt_delc_var_det1_Hbdiff,filt_delc_INvar_det1_Hbdiff,filt_delc_var_det2_Hbdiff,filt_delc_INvar_det2_Hbdiff,filt_delc_INvar_det3_Hbdiff,filt_delc_INvar_det4_Hbdiff
0.000703308,44.00022659,-1.20898E-07,0.001081162,-5.14512E-05,-1.48705E-05,0.001029711,0.001132711,-4.03556E-05,-3.69215E-05,0.001092356,0.001381727,2.71935E-05,-0.000130301,0.001408921,0.001374219,2.40055E-05,-0.000121205,0.001398225,0.001383404,-8.02459E-05,-0.000157596,0.001303159,0.000539289,-0.00181195,0.000809875,-0.001272661,0.001164108,0.007514997,0.008679104,0.811526823,0.902989797,1.1310999,1.17317962,3.215355683,,-13.401,0,0,6.278517227,1.273331756,4.850061614,-1.541025165,8.151882046,1.400216138,-1.220734422,-1.249825013,-0.468759286,-0.507746639,-0.869735191,1.061757859
3.001907946,44.96698864,1.10557E-07,0.154710738,0.33124133,-0.483880262,0.485952068,0.151273457,0.331511082,-0.486065828,0.482784539,-1.369133761,-0.271332448,0.387332953,-1.64046621,-1.389269351,-0.274547722,0.393577541,-1.663817073,-0.621601517,-0.098632647,-0.017184181,-0.720234165,0.267553652,0.753602916,-0.937993697,1.021156569,0.139295202,-0.390906487,-0.251611285,0.812322331,0.84007705,1.076809745,1.065488264,3.042438737,,-10.401,0,0,6.31865917,1.296871614,5.376167667,-0.765638551,8.232768918,1.458824587,-1.398397628,-1.431235704,-1.567915133,-1.623818482,-1.394167711,0.573357357
5.999811367,45.93317724,2.48799E-07,0.322961853,0.477594235,-0.676053252,0.800556088,0.318662701,0.478137653,-0.67878464,0.796800353,-1.67488083,-0.344900144,0.487246091,-2.019780974,-1.700216383,-0.349243111,0.495371161,-2.049459494,-0.700637622,-0.064327879,-0.065506406,-0.764965501,-0.847631569,0.865527205,-0.680733722,0.017895637,2.523474707,-1.817427535,0.706047172,0.817241614,0.797135314,1.080245209,0.999216232,2.902524046,,-7.401,0,0,6.328214125,1.261951868,5.278616873,-1.509539063,8.239989626,1.405726405,-1.376499417,-1.410473032,-1.800094506,-1.860070125,-1.507508583,-0.653752153
8.998973401,46.90017269,-1.63982E-07,0.393730238,0.463258162,-0.620237587,0.8569884,0.394171072,0.464722059,-0.622870889,0.858893131,-1.055243845,-0.199557369,0.268077725,-1.254801214,-1.069709003,-0.202479504,0.27374968,-1.272188507,-0.31054169,0.091181257,-0.185730715,-0.219360433,-2.232873719,0.530052296,0.156250451,-1.702821423,4.394127143,-2.947978937,1.446148206,0.821103207,0.745070037,1.126972667,1.030626357,2.898611567,,-4.401,0,0,6.311776504,1.192310746,4.94569608,-3.123438839,8.203261356,1.2888044,-1.29139496,-1.321549067,-1.325800297,-1.376326353,-1.272921789,-1.703519394
12.00000117,47.8676968,-5.00473E-07,0.301479648,0.430329126,-0.572909356,0.731808774,0.308714812,0.432927155,-0.57577198,0.741641967,-0.598943177,-0.014598592,0.012762004,-0.613541769,-0.599808213,-0.015254602,0.015189878,-0.615062816,-0.060375167,0.21260327,-0.312081944,0.152228103,-2.436121367,0.387798645,0.354238304,-2.048322723,3.358762275,-2.853390056,0.505372219,0.819969123,0.680627032,1.154775875,1.128329434,3.080045232,,-1.401,0,0,6.29597251,1.182877146,4.986194322,-3.681404652,8.194194558,1.273691174,-1.350716514,-1.375210424,-1.054458406,-1.093650465,-1.144177278,-1.764513392
15.00054275,48.83480842,2.19357E-07,0.271794048,0.461615904,-0.678619981,0.733409952,0.276984908,0.462960744,-0.679368078,0.739945652,-0.904487988,0.024907806,0.019001086,-0.879580182,-0.899892036,0.025660488,0.019195589,-0.874231547,-0.293015918,0.171026742,-0.289924486,-0.121989176,-2.037577118,0.689111758,-0.058451706,-1.34846536,2.482064158,-3.277930252,-0.795866094,0.820300298,0.66185619,1.138924729,1.17496065,3.303902241,,1.599,0,0,6.283678071,1.28180935,5.241655387,-2.930135144,8.204504867,1.428511746,-1.411688892,-1.436973916,-1.399509614,-1.434649377,-1.335241501,-1.667282256
18.00005147,49.80161043,9.86664E-07,0.530344886,0.545214285,-0.857633477,1.075559171,0.522148978,0.542147761,-0.851955615,1.064296738,-1.40974812,-0.05534464,0.227100085,-1.46509276,-1.404098269,-0.053745187,0.224857488,-1.457843456,-0.648369616,0.030676878,-0.116548569,-0.617692738,-2.03181629,1.208751704,-0.342841151,-0.823064586,4.678444988,-5.541002411,-0.862557423,0.827354025,0.704732818,1.112960725,1.136257911,3.350040734,,4.599,0,0,6.258175281,1.404226969,5.354820914,-2.597485943,8.180194347,1.608573111,-1.236736435,-1.270996863,-1.824517301,-1.859449935,-1.550245335,-2.181161373
20.99971806,50.7686793,-2.35835E-07,0.780059532,0.605131744,-0.926483835,1.385191277,0.762988028,0.599138228,-0.91548257,1.362126256,-1.432758337,-0.080972787,0.324487722,-1.513731124,-1.422802361,-0.078440039,0.319897983,-1.501242399,-0.684358609,-0.015975024,-0.005129373,-0.700333633,-2.044932809,1.616682306,-0.39674514,-0.428250503,6.885518934,-7.665720297,-0.780201364,0.834035654,0.740071415,1.104793946,1.097057747,3.153682854,,7.599,0,0,6.232775065,1.423395237,5.511846154,-3.254522658,8.144053964,1.626284407,-1.046939248,-1.087148281,-1.82189937,-1.853459175,-1.539582427,-2.602208494
23.99994573,51.73590962,-1.90947E-06,0.531065864,0.573891385,-0.81032195,1.104957249,0.523498114,0.569792248,-0.800996201,1.093290362,-1.242177074,0.000854227,0.224107701,-1.241322846,-1.224408016,0.003535304,0.219369979,-1.220872712,-0.538883289,0.101513425,-0.10029082,-0.437369865,-1.666202239,1.639069102,-0.493943315,-0.027133137,5.09867738,-6.994810291,-1.896132911,0.830882703,0.725369233,1.102410587,1.101074451,2.857128006,,10.599,0,0,6.228997663,1.334406042,5.89036629,-3.296158028,8.149866333,1.489738314,-1.264692556,-1.297292214,-1.713145121,-1.737040173,-1.511595555,-2.24586472
27.00014382,52.70288902,9.9445E-08,-0.062107965,0.495497392,-0.646350062,0.433389427,-0.053362804,0.49248362,-0.640327047,0.439120816,-1.472383959,0.059537309,0.158111669,-1.412846649,-1.444693425,0.060882949,0.154308121,-1.383810476,-0.597048343,0.244571437,-0.284762585,-0.352476906,-1.69189815,1.199134308,-0.469588545,-0.492763842,1.548860437,-4.069887425,-2.521026988,0.820684143,0.705452959,1.092588922,1.096208941,2.672188271,,13.599,0,0,6.212458543,1.257899885,6.110961774,-1.925600245,8.148594587,1.381318202,-1.779472393,-1.796844503,-2.002035088,-2.014673227,-1.712818621,-1.831625838
